Date,Timestamp,Invoice No.,Item Name
2024-01-21,2024-01-21 13:26:55,20873,Calzones Veg (Calzone Veg)
2024-01-21,2024-01-21 13:24:00,20872,Tartlets (chocolate Tartlet)
2024-01-21,2024-01-21 13:24:00,20872,Tartlets (Salted Caramel Tartlet)
2024-01-21,2024-01-21 13:24:00,20872,Tartlets (Filter Kaapi Tartlet)
2024-01-21,2024-01-21 13:24:00,20872,Origanal South Indian Frappe (350 ML)
2024-01-21,2024-01-21 13:24:00,20872,Hot Chocolate (250 ML)
2024-01-21,2024-01-21 13:24:00,20872,South Indian Filter Kaapi (150 ML)
2024-01-21,2024-01-21 13:24:00,20872,Papparoti (Plain)
2024-01-21,2024-01-21 13:24:00,20872,Origanal South Indian Frappe (350 ML)
2024-01-21,2024-01-21 13:08:45,20871,Vanilla Praline (350 ML)
2024-01-21,2024-01-21 13:08:45,20871,Calzones Veg (Calzone Veg)
2024-01-21,2024-01-21 13:08:45,20871,Calzones Veg (Calzone Veg)
2024-01-21,2024-01-21 12:46:54,20870,Hyderabadi Chicken Keema Pav
2024-01-21,2024-01-21 12:46:54,20870,Iced Americano (350 ML)
2024-01-21,2024-01-21 12:46:54,20870,Origanal South Indian Frappe (350 ML)
2024-01-21,2024-01-21 12:10:17,C2295,South Indian Filter Kaapi (150 ML)
2024-01-21,2024-01-21 11:46:19,20869,Origanal South Indian Frappe (450 ML)
2024-01-21,2024-01-21 11:46:19,20869,Spicy Banana Chips 60 Gm
2024-01-21,2024-01-21 11:42:52,20868,Almond Frappe (350 ML)
2024-01-21,2024-01-21 11:42:52,20868,Cappucino (250 ML)
2024-01-21,2024-01-21 11:42:25,20867,Berliners (Dark Choco Mousse Berliner)
2024-01-21,2024-01-21 11:42:25,20867,Hyderabadi Chicken Keema Pav
2024-01-21,2024-01-21 11:42:25,20867,Calzones Veg (Calzone Veg)
2024-01-21,2024-01-21 11:30:56,20866,Sea Salt Dark Mocha Frappe (350 ML)
2024-01-21,2024-01-21 11:30:56,20866,Malnad Tonic (choice Of Tonic)
2024-01-21,2024-01-21 11:26:04,C2294,Baked Pav Bhaji
2024-01-21,2024-01-21 11:26:04,C2294,Baked Vada Pav
2024-01-21,2024-01-21 11:05:00,20865,Americano (250 ML)
2024-01-21,2024-01-21 10:25:05,20864,ESPRESSO (60 ML)
2024-01-21,2024-01-21 10:25:05,20864,Origanal South Indian Frappe (350 ML)
2024-01-21,2024-01-21 09:37:39,20863,ESPRESSO (60 ML)
2024-01-21,2024-01-21 09:37:39,20863,Americano (250 ML)
2024-01-21,2024-01-21 09:32:07,20862,Pour Over
2024-01-21,2024-01-21 09:22:59,20861,Bon Bon (350 ML)
2024-01-21,2024-01-21 08:57:50,20860,Cappucino (250 ML)
2024-01-21,2024-01-21 06:21:33,20859,Iced Americano (350 ML)
2024-01-21,2024-01-21 05:31:01,C2293,Papparoti (Plain)
2024-01-21,2024-01-21 04:32:52,20858,Baked Vada Pav
2024-01-21,2024-01-21 04:32:52,20858,Chicken Calzone
2024-01-21,2024-01-21 04:32:52,20858,Tartlets (chocolate Tartlet)
2024-01-21,2024-01-21 03:44:26,20857,Madagascar Chocochip Frappe (350 ML)
2024-01-21,2024-01-21 03:44:26,20857,Caramel Frappe (350 ML)
2024-01-21,2024-01-21 03:44:26,20857,Origanal South Indian Frappe (450 ML)
2024-01-21,2024-01-21 03:27:39,20856,Hot Chocolate (250 Ml)
2024-01-21,2024-01-21 03:25:24,20855,Baked Pav Bhaji
2024-01-21,2024-01-21 03:25:24,20855,Calzones Veg (Calzone Paneer)
2024-01-21,2024-01-21 03:21:53,20854,Origanal South Indian Frappe (450 ML)
2024-01-21,2024-01-21 03:11:05,20853,Iced Latte (450 ML)
2024-01-21,2024-01-21 03:11:05,20853,Add On Syrup (Add On Vanilla Syrup)
2024-01-21,2024-01-21 03:11:05,20853,Cappucino (250 ML)
2024-01-21,2024-01-21 03:11:05,20853,Baked Vada Pav
2024-01-21,2024-01-21 02:37:13,20852,Baked Vada Pav
2024-01-21,2024-01-21 02:37:13,20852,Sea Salt Dark Mocha Frappe (350 ML)
2024-01-21,2024-01-21 02:35:51,20851,Hyderabadi Chicken Keema Pav
2024-01-21,2024-01-21 02:33:37,20850,Kaapicino (250 ML)
2024-01-21,2024-01-21 02:31:26,20849,Berliners (Dark Choco Mousse Berliner)
2024-01-21,2024-01-21 02:28:09,20848,Cafe Mocha (250 ML)
2024-01-21,2024-01-21 02:19:52,20847,Cafe Mocha (250 ML)
2024-01-21,2024-01-21 02:19:52,20847,Yellow Banana Chips 60 Gm
2024-01-21,2024-01-21 02:19:52,20847,Spicy Banana Chips 60 Gm
2024-01-21,2024-01-21 02:19:11,20846,Origanal South Indian Frappe (350 ML)
2024-01-21,2024-01-21 02:19:11,20846,Tartlets (Kacha Nimbu Tartlet)
2024-01-21,2024-01-21 02:15:41,20845,Hazelnut Frappe (350 ML)
2024-01-21,2024-01-21 02:15:41,20845,Iced Latte (350 ML)
2024-01-21,2024-01-21 02:15:41,20845,Calzones Veg (Calzone Paneer)
2024-01-21,2024-01-21 02:15:41,20845,Berliners (Dark Choco Mousse Berliner)
2024-01-21,2024-01-21 02:11:34,20844,Madagascar Chocochip Frappe (350 ML)
2024-01-21,2024-01-21 02:11:34,20844,Americano (250 ML)
2024-01-21,2024-01-21 02:11:34,20844,Baked Vada Pav
2024-01-21,2024-01-21 02:11:34,20844,Baked Vada Pav
2024-01-21,2024-01-21 02:11:34,20844,Calzones Veg (Calzone Veg)
2024-01-21,2024-01-21 02:11:03,20843,Americano (250 ML)
2024-01-21,2024-01-21 02:11:03,20843,Madagascar Chocochip Frappe (350 ML)
2024-01-21,2024-01-21 02:11:03,20843,Cappucino (250 ML)
2024-01-21,2024-01-21 02:10:38,20842,Baked Vada Pav
2024-01-21,2024-01-21 02:10:38,20842,Berliners (Nutella Berliner)
2024-01-21,2024-01-21 02:10:38,20842,Baked Vada Pav
2024-01-21,2024-01-21 02:10:38,20842,Hyderabadi Chicken Keema Pav
2024-01-21,2024-01-21 02:10:38,20842,Berliners (Nutella Berliner)
2024-01-21,2024-01-21 02:06:35,20841,Yellow Banana Chips 60 Gm
2024-01-21,2024-01-21 02:06:35,20841,Madagascar Chocochip Frappe (450 ML)
2024-01-21,2024-01-21 02:05:09,20840,Berliner Mix 3 Pcs (Lotus Biscoff Berliner)
2024-01-21,2024-01-21 02:05:09,20840,Berliner Mix 3 Pcs (Nutella Berliner)
2024-01-21,2024-01-21 02:05:09,20840,Berliner Mix 3 Pcs (Dark Choco Mousse Berliner)
2024-01-21,2024-01-21 02:05:09,20840,Baked Vada Pav
2024-01-21,2024-01-21 02:02:25,20839,Caramel Frappe (350 ML)
2024-01-21,2024-01-21 02:02:25,20839,Vietnamese (350 ML)
2024-01-21,2024-01-21 01:53:19,20838,Papparoti (Add On Nutella sauce)
2024-01-21,2024-01-21 01:53:19,20838,Calzones Veg (Calzone Paneer)
2024-01-21,2024-01-21 01:53:19,20838,Calzones Veg (Calzone Veg)
2024-01-21,2024-01-21 01:53:19,20838,Mix Tartlet 3 Pcs (chocolate Tartlet)
2024-01-21,2024-01-21 01:53:19,20838,Mix Tartlet 3 Pcs (Filter Kaapi Tartlet)
2024-01-21,2024-01-21 01:53:19,20838,Mix Tartlet 3 Pcs (salted Caramel tartlet)
2024-01-21,2024-01-21 01:39:07,20837,South Indian Filter Kaapi (250 ML)
2024-01-21,2024-01-21 01:39:07,20837,Kaapicino (250 ML)
2024-01-21,2024-01-21 01:39:07,20837,Vanilla Praline (350 ML)
2024-01-21,2024-01-21 01:39:07,20837,Origanal South Indian Frappe (350 ML)
2024-01-21,2024-01-21 01:39:07,20837,ALMOND MILK (200 ML)
2024-01-21,2024-01-21 01:39:07,20837,Papparoti (Plain)
2024-01-21,2024-01-21 01:31:26,20836,Bon Bon (350 ML)
2024-01-21,2024-01-21 01:31:26,20836,Hyderabadi Chicken Keema Pav
2024-01-21,2024-01-21 01:30:12,20835,Papparoti (Add On Nutella sauce)
2024-01-21,2024-01-21 01:09:32,20834,Cafe Latte (250 ML)
2024-01-21,2024-01-21 01:09:32,20834,Hot Chocolate (250 ML)
2024-01-21,2024-01-21 00:55:33,20833,Hazelnut Frappe (450 ML)
2024-01-21,2024-01-21 00:55:33,20833,Calzones Veg (Calzone Veg)
2024-01-21,2024-01-21 00:55:33,20833,Baked Vada Pav
2024-01-21,2024-01-21 00:52:30,20832,Vietnamese (450 ML)
2024-01-21,2024-01-21 00:52:30,20832,Gluten Free Hazelnut Brownie
2024-01-21,2024-01-21 00:47:52,C2292,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)
2024-01-21,2024-01-21 00:47:52,C2292,Strawberry White Chocolate Ganache With Rosella Jam Macaroon
2024-01-21,2024-01-21 00:41:36,20831,Papparoti (Add On Nutella sauce)
2024-01-21,2024-01-21 00:41:36,20831,Hot Chocolate (250 ML)
2024-01-21,2024-01-21 00:41:36,20831,Madagascar Chocochip Frappe (350 ML)
2024-01-21,2024-01-21 00:41:36,20831,Calzones Veg (Calzone Veg)
2024-01-21,2024-01-21 00:41:36,20831,South Indian Filter Kaapi (250 ML)
2024-01-21,2024-01-21 00:41:36,20831,South Indian Filter Kaapi (150 ML)
2024-01-21,2024-01-21 00:39:50,20830,Spicy Banana Chips 60 Gm
2024-01-21,2024-01-21 00:19:25,20829,Bon Bon (350 ML)
2024-01-21,2024-01-21 00:12:32,20828,Vietnamese (350 ML)
2024-01-21,2024-01-21 00:12:32,20828,ALMOND MILK (200 ML)
2024-01-21,2024-01-21 00:11:00,20827,Classic Frappe (350 ML)
2024-01-21,2024-01-21 00:11:00,20827,Iced Mocha (350 ML)
2024-01-21,2024-01-21 00:07:12,20826,Bon Bon (450 ML)
2024-01-21,2024-01-21 00:07:12,20826,Madagascar Chocochip Frappe (450 ML)
2024-01-21,2024-01-21 00:01:42,20825,Hot Chocolate (350 ML)
2024-01-21,2024-01-21 00:01:42,20825,Vietnamese (350 ML)
2024-01-21,2024-01-21 00:01:42,20825,ALMOND MILK (200 ML)
2024-01-20,2024-01-20 23:55:30,20824,Americano (350 ML)
2024-01-20,2024-01-20 23:55:30,20824,Americano (250 ML)
2024-01-20,2024-01-20 23:48:02,20823,Madagascar Hot Chocolate (250 ML)
2024-01-20,2024-01-20 23:48:02,20823,Cafe Mocha (250 ML)
2024-01-20,2024-01-20 23:48:02,20823,Bon Bon (350 ML)
2024-01-20,2024-01-20 23:34:35,20822,Cafe Mocha (350 Ml)
2024-01-20,2024-01-20 23:34:19,20821,Flat White 250 Ml
2024-01-20,2024-01-20 23:33:16,20820,Classic Frappe (350 ML)
2024-01-20,2024-01-20 23:33:16,20820,Iced Latte (350 ML)
2024-01-20,2024-01-20 23:31:29,20819,Cappucino (250 ML)
2024-01-20,2024-01-20 23:31:29,20819,Strawberry White Chocolate Ganache With Rosella Jam Macaroon
2024-01-20,2024-01-20 23:31:29,20819,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)
2024-01-20,2024-01-20 23:24:59,20818,Cappucino (250 ML)
2024-01-20,2024-01-20 23:24:59,20818,Origanal South Indian Frappe (350 ML)
2024-01-20,2024-01-20 23:24:59,20818,Origanal South Indian Frappe (350 ML)
2024-01-20,2024-01-20 23:24:59,20818,Origanal South Indian Frappe (350 ML)
2024-01-20,2024-01-20 23:24:59,20818,Cappucino (250 ML)
2024-01-20,2024-01-20 23:24:59,20818,Vanilla Praline (350 ML)
2024-01-20,2024-01-20 23:18:22,20817,Yellow Banana Chips 60 Gm
2024-01-20,2024-01-20 23:18:22,20817,Madagascar Chocochip Frappe (450 ML)
2024-01-20,2024-01-20 23:11:33,20816,Choco-crinkle-cookies (COMBO 6 PCS)
2024-01-20,2024-01-20 22:58:08,20815,Papparoti (Plain)
2024-01-20,2024-01-20 22:56:28,20814,Almond Frappe (350 ML)
2024-01-20,2024-01-20 22:56:28,20814,Kaapicino (250 ML)
2024-01-20,2024-01-20 22:55:07,20813,Classic Frappe (450 ML)
2024-01-20,2024-01-20 22:51:22,20812,Almond Frappe (450 Ml)
2024-01-20,2024-01-20 22:51:22,20812,Madagascar Hot Chocolate (350 Ml)
2024-01-20,2024-01-20 22:48:55,20811,Coconut Nankhatai (with Egg)
2024-01-20,2024-01-20 22:40:31,20810,South Indian Filter Kaapi (150 ML)
2024-01-20,2024-01-20 22:40:31,20810,Papparoti (Add On Nutella sauce)
2024-01-20,2024-01-20 22:40:31,20810,Strawberry White Chocolate Ganache With Rosella Jam Macaroon
2024-01-20,2024-01-20 21:38:07,20809,Madagascar Chocochip Frappe (350 ML)
2024-01-20,2024-01-20 21:38:07,20809,Cappucino (250 ML)
2024-01-20,2024-01-20 21:23:43,20808,Iced Americano (350 ML)
2024-01-20,2024-01-20 21:23:43,20808,Madagascar Chocochip Frappe (450 ML)
2024-01-20,2024-01-20 21:20:49,20807,Iced Americano (350 ML)
2024-01-20,2024-01-20 21:20:49,20807,Baked Vada Pav
2024-01-20,2024-01-20 21:02:49,20806,South Indian Filter Kaapi (250 ML)
2024-01-20,2024-01-20 20:56:32,20805,Iced Americano (350 ML)
2024-01-20,2024-01-20 20:56:32,20805,Add On Syrup (Add On Vanilla Syrup)
2024-01-20,2024-01-20 20:56:32,20805,Origanal South Indian Frappe (350 ML)
2024-01-20,2024-01-20 20:56:32,20805,Baked Vada Pav
2024-01-20,2024-01-20 20:44:32,20804,South Indian Filter Kaapi (150 ML)
2024-01-20,2024-01-20 20:34:20,20803,Classic Frappe (350 ML)
2024-01-20,2024-01-20 20:15:01,C2291,Hazelnut Frappe (350 ML)
2024-01-20,2024-01-20 19:54:59,20802,Berliners (Nutella Berliner)
2024-01-20,2024-01-20 19:54:59,20802,Choco-crinkle-cookies (COMBO 3 PCS)
2024-01-20,2024-01-20 19:51:12,20801,Mix Berliner 2 Pcs (Blueberry Cheese Cake Berliner)
2024-01-20,2024-01-20 19:51:12,20801,Classic Frappe (350 ML)
2024-01-20,2024-01-20 19:51:12,20801,Nariyal Irish Cream Frappe (350 ML)
2024-01-20,2024-01-20 19:51:12,20801,Hyderabadi Chicken Keema Pav
2024-01-20,2024-01-20 19:39:48,20800,Baked Vada Pav
2024-01-20,2024-01-20 19:39:48,20800,Hazelnut Frappe (350 ML)
2024-01-20,2024-01-20 19:39:48,20800,Vanilla Praline (350 ML)
2024-01-20,2024-01-20 19:39:48,20800,Mix Berliner 2 Pcs (Lotus Biscoff Berliner)
2024-01-20,2024-01-20 19:39:48,20800,Mix Berliner 2 Pcs (Nutella Berliner)
2024-01-20,2024-01-20 19:39:48,20800,Iced Americano (350 ML)
2024-01-20,2024-01-20 19:39:15,20799,Caramel Frappe (350 ML)
2024-01-20,2024-01-20 19:39:15,20799,Iced Americano (350 ML)
2024-01-20,2024-01-20 19:39:15,20799,Baked Vada Pav
2024-01-20,2024-01-20 19:39:15,20799,Hyderabadi Chicken Keema Pav
2024-01-20,2024-01-20 19:36:26,20798,Cappucino (250 ML)
2024-01-20,2024-01-20 19:29:39,20797,Cappucino (250 ML)
2024-01-20,2024-01-20 19:15:58,20796,Hot Chocolate (250 ML)
2024-01-20,2024-01-20 19:02:31,C2290,Cappucino (250 ML)
2024-01-20,2024-01-20 19:02:31,C2290,Add On Syrup (Add On hazelnuts Syrup)
2024-01-20,2024-01-20 19:02:31,C2290,Papparoti (Plain)
2024-01-20,2024-01-20 18:58:58,20795,South Indian Filter Kaapi (250 ML)
2024-01-20,2024-01-20 18:58:58,20795,Americano (350 ML)
2024-01-20,2024-01-20 18:58:58,20795,Irish Americano (250 ML)
2024-01-20,2024-01-20 18:52:41,20794,Hazelnut Frappe (450 Ml)
2024-01-20,2024-01-20 18:47:20,20793,Classic Frappe (350 ML)
2024-01-20,2024-01-20 18:47:20,20793,Hot Chocolate (250 ML)
2024-01-20,2024-01-20 18:47:20,20793,Mix Berliner 2 Pcs (Lotus Biscoff Berliner)
2024-01-20,2024-01-20 18:47:20,20793,Mix Berliner 2 Pcs (Dark Choco Mousse Berliner)
2024-01-20,2024-01-20 18:47:20,20793,Sea Salt Dark Mocha Frappe (350 ML)
2024-01-20,2024-01-20 18:47:20,20793,OAT MILK (200 ML)
2024-01-20,2024-01-20 18:47:20,20793,Spicy Banana Chips 60 Gm
2024-01-20,2024-01-20 18:44:44,20792,Vietnamese (350 ML)
2024-01-20,2024-01-20 18:44:44,20792,Madagascar Chocochip Frappe (350 ML)
2024-01-20,2024-01-20 18:44:44,20792,Berliner Mix 3 Pcs (Lotus Biscoff Berliner)
2024-01-20,2024-01-20 18:33:03,20791,Origanal South Indian Frappe (350 ML)
2024-01-20,2024-01-20 18:33:03,20791,Almond Frappe (350 ML)
2024-01-20,2024-01-20 18:33:03,20791,Americano (250 ML)
2024-01-20,2024-01-20 18:33:03,20791,Chicken Calzone
2024-01-20,2024-01-20 18:29:00,20790,Kaapicino (250 ML)
2024-01-20,2024-01-20 18:18:53,20789,Cappucino (250 ML)
2024-01-20,2024-01-20 18:13:43,C2289,Strawberry White Chocolate Ganache With Rosella Jam Macaroon
2024-01-20,2024-01-20 18:13:43,C2289,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)
2024-01-20,2024-01-20 18:08:36,20788,Papparoti (Plain)
2024-01-20,2024-01-20 18:08:36,20788,Rosella Jam With Filter Coffee Ganache Macaroon (3 PCS)
2024-01-20,2024-01-20 18:08:36,20788,Yellow Banana Chips 60 Gm
2024-01-20,2024-01-20 18:08:36,20788,Calzones Veg (Calzone Veg)
2024-01-20,2024-01-20 18:06:34,20787,Kaapicino (250 ML)
2024-01-20,2024-01-20 18:03:53,20786,Kaapicino (250 ML)
2024-01-20,2024-01-20 17:56:42,20785,Cold Brew
2024-01-20,2024-01-20 17:45:36,20784,Flat White 250 Ml
2024-01-20,2024-01-20 17:43:16,20783,South Indian Filter Kaapi (150 ML)
2024-01-20,2024-01-20 17:39:56,20782,Cappucino (250 ML)
2024-01-20,2024-01-20 17:39:56,20782,OAT MILK (200 ML)
2024-01-20,2024-01-20 17:39:56,20782,Sea Salt Dark Mocha (250 ML)
2024-01-20,2024-01-20 17:24:24,20781,Almond Honey Latte (250 ML)
2024-01-20,2024-01-20 17:24:24,20781,Kaapicino (250 ML)
2024-01-20,2024-01-20 17:24:24,20781,Papparoti (Plain)
2024-01-20,2024-01-20 17:23:16,C2288,Vietnamese (350 ML)
2024-01-20,2024-01-20 17:17:21,20780,Tartlets (chocolate Tartlet)
2024-01-20,2024-01-20 17:17:21,20780,Tartlets (Filter Kaapi Tartlet)
2024-01-20,2024-01-20 17:05:16,20779,Iced Americano (350 ML)
2024-01-20,2024-01-20 17:05:16,20779,Cafe Mocha (250 ML)
2024-01-20,2024-01-20 17:05:16,20779,Iced Mocha (350 ML)
2024-01-20,2024-01-20 17:05:16,20779,OAT MILK (200 ML)
2024-01-20,2024-01-20 17:01:39,20778,Cafe Latte (250 ML)
2024-01-20,2024-01-20 17:01:39,20778,Add On Syrup (Add On Vanilla Syrup)
2024-01-20,2024-01-20 16:55:09,20777,Kaapicino (350 ML)
2024-01-20,2024-01-20 16:55:09,20777,Vietnamese (350 ML)
2024-01-20,2024-01-20 16:55:09,20777,Calzones Veg (Calzone Paneer)
2024-01-20,2024-01-20 16:55:09,20777,Berliner Mix 3 Pcs (Lotus Biscoff Berliner)
2024-01-20,2024-01-20 16:55:09,20777,Berliner Mix 3 Pcs (Dark Choco Mousse Berliner)
2024-01-20,2024-01-20 16:55:09,20777,Mix Tartlet 3 Pcs (chocolate Tartlet)
2024-01-20,2024-01-20 16:55:09,20777,Mix Tartlet 3 Pcs (salted Caramel tartlet)
2024-01-20,2024-01-20 16:55:09,20777,Berliners (Dark Choco Mousse Berliner)
2024-01-20,2024-01-20 16:45:18,20776,Origanal South Indian Frappe (350 ML)
2024-01-20,2024-01-20 16:45:18,20776,Vietnamese (350 ML)
2024-01-20,2024-01-20 16:30:11,C2287,Origanal South Indian Frappe (350 ML)
2024-01-20,2024-01-20 16:14:05,20775,Cappucino (250 ML)
2024-01-20,2024-01-20 16:14:05,20775,South Indian Filter Kaapi (150 ML)
2024-01-20,2024-01-20 16:14:05,20775,Papparoti (Plain)
2024-01-20,2024-01-20 16:14:05,20775,Strawberry White Chocolate Ganache With Rosella Jam Macaroon
2024-01-20,2024-01-20 16:14:05,20775,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)
2024-01-20,2024-01-20 16:12:33,20774,South Indian Filter Kaapi (150 ML)
2024-01-20,2024-01-20 16:08:37,20773,Hyderabadi Chicken Keema Pav
2024-01-20,2024-01-20 16:08:37,20773,Mix Berliner 2 Pcs (Nutella Berliner)
2024-01-20,2024-01-20 16:08:37,20773,Choco-crinkle-cookies (COMBO 3 PCS)
2024-01-20,2024-01-20 16:08:37,20773,Madagascar Chocochip Frappe (350 ML)
2024-01-20,2024-01-20 16:08:37,20773,Calzones Veg (Calzone Veg)
2024-01-20,2024-01-20 15:54:51,20772,Vietnamese (350 ML)
2024-01-20,2024-01-20 15:54:51,20772,Vanilla Praline (350 ML)
2024-01-20,2024-01-20 15:54:51,20772,Sea Salt Dark Mocha (250 ML)
2024-01-20,2024-01-20 15:54:51,20772,Chicken Calzone
2024-01-20,2024-01-20 15:54:51,20772,Calzone Mix 3 Pc (Calzone Paneer)
2024-01-20,2024-01-20 15:53:40,20771,Hyderabadi Chicken Keema Pav
2024-01-20,2024-01-20 15:52:10,20770,Hazelnut Frappe (350 ML)
2024-01-20,2024-01-20 15:26:40,20769,Iced Latte (350 ML)
2024-01-20,2024-01-20 15:26:40,20769,Origanal South Indian Frappe (450 ML)
2024-01-20,2024-01-20 15:25:37,20768,Iced Americano (350 ML)
2024-01-20,2024-01-20 15:23:18,20767,Origanal South Indian Frappe (450 ML)
2024-01-20,2024-01-20 14:57:09,20766,Chicken Calzone
2024-01-20,2024-01-20 14:57:09,20766,Baked Vada Pav
2024-01-20,2024-01-20 14:57:09,20766,Almond Honey Latte (250 ML)
2024-01-20,2024-01-20 14:57:09,20766,Berliners (Nutella Berliner)
2024-01-20,2024-01-20 14:57:09,20766,South Indian Filter Kaapi (150 ML)
2024-01-20,2024-01-20 14:57:09,20766,Cashew Nuts Nankhatai Veg
2024-01-20,2024-01-20 14:56:19,C2286,Vietnamese (350 ML)
2024-01-20,2024-01-20 14:56:19,C2286,Irish Americano (250 ML)
2024-01-20,2024-01-20 14:53:35,C2285,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)
2024-01-20,2024-01-20 14:53:35,C2285,Strawberry White Chocolate Ganache With Rosella Jam Macaroon
2024-01-20,2024-01-20 14:25:40,C2284,Cappucino (250 ML)
2024-01-20,2024-01-20 14:25:40,C2284,Cafe Latte (250 ML)
2024-01-20,2024-01-20 14:23:57,C2283,Origanal South Indian Frappe (350 ML)
2024-01-20,2024-01-20 14:07:05,C2282,South Indian Filter Kaapi (150 ML)
2024-01-20,2024-01-20 14:07:05,C2282,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)
2024-01-20,2024-01-20 14:07:05,C2282,Strawberry White Chocolate Ganache With Rosella Jam Macaroon
2024-01-20,2024-01-20 14:05:03,20765,Cappucino (250 ML)
2024-01-20,2024-01-20 14:02:00,20764,Classic Frappe (350 Ml)
2024-01-20,2024-01-20 13:57:49,C2281,Gluten Free Hazelnut Brownie
2024-01-20,2024-01-20 13:49:33,20763,Hot Chocolate (250 ML)
2024-01-20,2024-01-20 13:41:36,C2280,Tartlets (Kacha Nimbu Tartlet)
2024-01-20,2024-01-20 13:41:36,C2280,Kaapicino (250 ML)
2024-01-20,2024-01-20 13:41:36,C2280,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)
2024-01-20,2024-01-20 13:41:36,C2280,Strawberry White Chocolate Ganache With Rosella Jam Macaroon
2024-01-20,2024-01-20 13:41:36,C2280,Whole Wheat Ladi Pav 4 Pc
2024-01-20,2024-01-20 13:41:36,C2280,White Loaf Bread
2024-01-20,2024-01-20 13:04:18,C2279,Americano (250 ML)
2024-01-20,2024-01-20 13:04:18,C2279,South Indian Filter Kaapi (150 ML)
2024-01-20,2024-01-20 13:04:18,C2279,Papparoti (Plain)
2024-01-20,2024-01-20 13:02:48,20762,Kaapicino (250 ML)
2024-01-20,2024-01-20 13:02:48,20762,Papparoti (Plain)
2024-01-20,2024-01-20 13:02:48,20762,Baked Pav Bhaji
2024-01-20,2024-01-20 13:02:48,20762,Baked Vada Pav
2024-01-20,2024-01-20 12:50:29,20761,Iced Americano (450 ML)
2024-01-20,2024-01-20 12:45:21,20760,Cappucino (250 ML)
2024-01-20,2024-01-20 12:45:21,20760,Papparoti (Plain)
2024-01-20,2024-01-20 11:46:49,20759,Americano (250 ML)
2024-01-20,2024-01-20 11:42:59,20758,Baked Vada Pav
2024-01-20,2024-01-20 11:41:23,C2278,South Indian Filter Kaapi (150 ML)
2024-01-20,2024-01-20 11:09:33,C2277,Baked Pav Bhaji
2024-01-20,2024-01-20 11:09:33,C2277,Baked Vada Pav
2024-01-20,2024-01-20 10:19:08,20757,South Indian Filter Kaapi (150 ML)
2024-01-20,2024-01-20 10:19:08,20757,Baked Vada Pav
2024-01-20,2024-01-20 10:05:37,20756,South Indian Filter Kaapi (250 ML)
2024-01-20,2024-01-20 10:05:37,20756,Chicken Calzone
2024-01-20,2024-01-20 10:05:37,20756,Iced Mocha (350 ML)
2024-01-20,2024-01-20 09:55:57,20755,Hyderabadi Chicken Keema Pav
2024-01-20,2024-01-20 09:55:57,20755,Calzones Veg (Calzone Paneer)
2024-01-20,2024-01-20 09:30:14,20754,Americano (250 ML)
2024-01-20,2024-01-20 09:16:29,20753,Cappucino (250 ML)
2024-01-20,2024-01-20 09:16:29,20753,Iced Latte (350 ML)
2024-01-20,2024-01-20 09:16:29,20753,ALMOND MILK (150 ML)
2024-01-20,2024-01-20 09:16:29,20753,Add On Syrup (Add On Vanilla Syrup)
2024-01-20,2024-01-20 09:09:30,20752,Cappucino (250 ML)
2024-01-20,2024-01-20 08:04:50,20751,Choco-crinkle-cookies (COMBO 3 PCS)
2024-01-20,2024-01-20 07:51:26,20750,Spicy Banana Chips 60 Gm
2024-01-20,2024-01-20 07:50:14,20749,Cafe Latte (250 ML)
2024-01-20,2024-01-20 07:50:14,20749,Add On Syrup (Add On hazelnuts Syrup)
2024-01-20,2024-01-20 07:49:06,20748,Vietnamese (350 ML)
2024-01-20,2024-01-20 05:07:11,20747,Cappucino (250 ML)
2024-01-20,2024-01-20 05:07:11,20747,Origanal South Indian Frappe (450 ML)
2024-01-20,2024-01-20 05:07:11,20747,Cafe Mocha (350 ML)
2024-01-20,2024-01-20 05:07:11,20747,Hot Chocolate (250 ML)
2024-01-20,2024-01-20 05:07:11,20747,Berliners (Blueberry Cheese Cake Berliner)
2024-01-20,2024-01-20 05:07:11,20747,Rosella Cheesecake Berliner
2024-01-20,2024-01-20 03:25:32,20746,Papparoti (Add On Nutella sauce)
2024-01-20,2024-01-20 03:25:32,20746,Baked Pav Bhaji
2024-01-20,2024-01-20 03:25:32,20746,South Indian Filter Kaapi (250 ML)
2024-01-20,2024-01-20 02:48:28,20745,Cold Brew
2024-01-20,2024-01-20 02:46:23,20744,Classic Frappe (350 ML)
2024-01-20,2024-01-20 02:26:53,20743,Berliner Mix 3 Pcs (Lotus Biscoff Berliner)
2024-01-20,2024-01-20 02:26:53,20743,Berliner Mix 3 Pcs (Nutella Berliner)
2024-01-20,2024-01-20 02:26:53,20743,Berliner Mix 3 Pcs (Dark Choco Mousse Berliner)
2024-01-20,2024-01-20 02:26:53,20743,Rosella Cheesecake Berliner
2024-01-20,2024-01-20 02:26:53,20743,Choco-crinkle-cookies (COMBO 3 PCS)
